user_id,username,real_name,email,phone,age,gender,height_cm,initial_weight_kg,fitness_goal,role,created_at
2019,fitbit_user_2019,Fitbit用户2019,fitbit2019@gym.com,13900002019,59,男,,,减重,STUDENT,2025-06-29 12:57:57.197930
2020,fitbit_user_2020,Fitbit用户2020,fitbit2020@gym.com,13900002020,45,女,,,减脂,STUDENT,2025-03-03 12:57:57.197934
2021,fitbit_user_2021,Fitbit用户2021,fitbit2021@gym.com,13900002021,43,男,,,减重,STUDENT,2025-02-19 12:57:57.197937
2022,fitbit_user_2022,Fitbit用户2022,fitbit2022@gym.com,13900002022,52,女,,,增肌,STUDENT,2025-07-13 12:57:57.197940
2023,fitbit_user_2023,Fitbit用户2023,fitbit2023@gym.com,13900002023,22,男,,,减重,STUDENT,2025-01-22 12:57:57.197944
2024,fitbit_user_2024,Fitbit用户2024,fitbit2024@gym.com,13900002024,41,女,,,增肌,STUDENT,2025-03-29 12:57:57.197947
2025,fitbit_user_2025,Fitbit用户2025,fitbit2025@gym.com,13900002025,29,男,,,减脂,STUDENT,2025-02-17 12:57:57.197951
2026,fitbit_user_2026,Fitbit用户2026,fitbit2026@gym.com,13900002026,40,男,,,减脂,STUDENT,2025-02-16 12:57:57.197955
2027,fitbit_user_2027,Fitbit用户2027,fitbit2027@gym.com,13900002027,39,女,,,增肌,STUDENT,2025-03-15 12:57:57.197959
2028,fitbit_user_2028,Fitbit用户2028,fitbit2028@gym.com,13900002028,54,女,,,增肌,STUDENT,2025-03-01 12:57:57.197962
2029,fitbit_user_2029,Fitbit用户2029,fitbit2029@gym.com,13900002029,39,女,,,减重,STUDENT,2025-04-20 12:57:57.197966
2030,fitbit_user_2030,Fitbit用户2030,fitbit2030@gym.com,13900002030,41,男,,,减脂,STUDENT,2025-02-24 12:57:57.197969
2031,fitbit_user_2031,Fitbit用户2031,fitbit2031@gym.com,13900002031,39,男,,,增肌,STUDENT,2025-03-24 12:57:57.197973
2032,fitbit_user_2032,Fitbit用户2032,fitbit2032@gym.com,13900002032,36,男,,,增肌,STUDENT,2025-07-10 12:57:57.197977
2033,fitbit_user_2033,Fitbit用户2033,fitbit2033@gym.com,13900002033,57,女,,,减重,STUDENT,2025-03-11 12:57:57.197981
2034,fitbit_user_2034,Fitbit用户2034,fitbit2034@gym.com,13900002034,60,女,,,减重,STUDENT,2025-01-30 12:57:57.197984
